index,address,valid_stamps_count,stamp_providers,issuance_date
26893,0xa8f04a26a37d7ad40bab41dd395477f2065be318,0,,
26894,0xb3e41e2d4b77cfe2f97dd2e8305f2bc2dbdc3587,0,,
26895,0x2ac0e5dea6e54c4f082ffb4ca4e8f1c620aa25fb,0,,
26896,0x48864c989622f241632df7129f7c5918e649fb53,4,"[""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
26897,0xd9b930b96a7390615648d5916e74d37e350ac40d,0,,
26898,0xbea6cd217b2278b6bf762398adf958e6af120bf2,8,"[""ZkSync"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Discord"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100""]",
26899,0xb2440874b04ba13c5d85d9a9dc89f348b5b4e0d5,20,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""TwitterFollowerGTE1000"",""TwitterFollowerGT5000"",""Facebook"",""FacebookProfilePicture"",""Discord"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""Github"",""Ens"",""Google"",""ZkSync"",""GnosisSafe"",""SnapshotVotesProvider"",""Lens""]",
26900,0x2aa3374e1457f71561687db1082f83e253a0a3ca,0,,
26901,0x52de95b155b3c4b4723abc2aab8205c7d1d61571,0,,
26902,0x0ad9fbf7aa4c95133dbef42f4cc347c001a6e678,22,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""GnosisSafe"",""Lens"",""POAP"",""gtcPossessionsGte#10"",""ZkSync"",""Ens"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Github"",""Google"",""Facebook"",""FacebookProfilePicture"",""Linkedin""]",
26903,0x6245e2fb5826dbea1f53a166a880488965d5df98,0,,
26904,0xed1e54f3328524543b31d427702910cc355e7fa2,17,"[""Github"",""Discord"",""POAP"",""Twitter"",""TwitterTweetGT10"",""Google"",""Facebook"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Ens"",""Lens"",""GnosisSafe"",""gtcPossessionsGte#10"",""ZkSync"",""SnapshotVotesProvider"",""Brightid""]",
26905,0xa8311b81f643b8c91278aa247402d77a2daba962,0,,
26906,0x3085255a678ab8ffa73f2a279eea547e1b684fad,0,,
26907,0xd9ca4316e02e81689acafe30a2eddfb5fca2c271,0,,
26908,0xb5750f9c1386313c723b9beab5cef0c9cabc8af2,2,"[""Ens"",""Lens""]",
26909,0x2af03eed1bb63ddda3147a286709832af66f610e,15,"[""Lens"",""ZkSync"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Ens"",""Discord"",""POAP"",""Github"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100""]",
26910,0x72827f2ae094b0ebf41827e6864c3ddc3f663dcd,0,,
26911,0x1868cad4b33afe89d7b4318ea822213129477dbd,0,,
26912,0x8ee3fc743653bc3854a71fb06505ba4c988a3148,0,,
26913,0x44ecc8f0d3c3610ffd2c201b85a4e496c3fcfea5,10,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Github"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync""]",
26914,0xd7335474056572414387d677cd45e7010735bf67,0,,
26915,0x925b550c920051191149c2bbda85e0a8f34b1e44,16,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""gtcPossessionsGte#10"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Github"",""Ens"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
26916,0x8392900de0442533e671cec894be4b7669de6883,0,,
26917,0x6a9d1d87cdc9edf0a534514d5d2592c5dd63cf3e,0,,
26918,0x0c8222b310ed51e073e5882d72d10409e69c0442,0,,
26919,0x76f771cb1bc18f3b321ba0c7a25db092975aca66,0,,
26920,0x0482c8d2a05cd1a78e8f19a223970c7430e44257,0,,
26921,0x3eb210eaa4026f62d027fafaba1fa5592febb06a,10,"[""Discord"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Github"",""Ens"",""Facebook"",""FacebookProfilePicture"",""ZkSync"",""NFT""]",2022-11-12T14:31:01.618Z
26922,0x0f7a627b19f7c493167b8af7c75a2b5ea3442a3c,0,,
26923,0xfa359baabc24cbe6b11f4f7f830708859e0612c8,0,,
26924,0x60d4dd03fca377816c959ff89033ffc8af4efad2,17,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""TwitterFollowerGTE1000"",""POAP"",""Linkedin"",""Github"",""Lens"",""Discord"",""Ens"",""Brightid"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""SnapshotVotesProvider""]",
26925,0xbd3014d8623bb2578ad6313e2a9bd50b1e71021a,0,,
26926,0x1fda1a4dfa6bcca301bef12be9e71e3adcc8e9a1,0,,
26927,0x169b0efdabe5077bb40154bfc924bfbd4de257e9,9,"[""SnapshotVotesProvider"",""Twitter"",""TwitterTweetGT10"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""NFT"",""Ens""]",
26928,0x8055af980eb1c49e988023a7af5aacdf59ee28aa,8,"[""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1""]",2022-11-17T19:14:06.551Z
26929,0x843c84ae1ab47946423edaa213d767349141cded,0,,
26930,0x466ee20e7a6547de7d06089d3566108aa9b19898,13,"[""ZkSync"",""Lens"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Twitter"",""TwitterTweetGT10"",""Google"",""Github"",""Ens"",""POAP"",""Discord"",""NFT""]",
26931,0x16810cc2072d04bf27630cbc1eb282066f1653fb,0,,
26932,0x4bf551fa2663c2a1ed578126c50def60b1f71b79,12,"[""Google"",""Twitter"",""Discord"",""Github"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Facebook"",""ZkSync"",""NFT"",""GnosisSafe"",""POAP""]",
26933,0x13c6b0c3c7f55aedc95a3df520f5e02d68b1c293,0,,
26934,0x3399a3fedb73354c26883ae11c2c8d1941926289,1,"[""Github""]",
26935,0x6156caf0db8077b88bc0d59b512e11525cd8e41a,0,,
26936,0x9285a608e3499e41db5974fa2708f2ac828eaf4e,0,,
26937,0xad63e4d4be2229b080d20311c1402a2e45cf7e75,0,,
26938,0xebbc9b3fdc8c4de4396f1b1698a69ccc8d717134,0,,
26939,0x901621fe6a9a679bc1477e47176ca27536d12916,0,,
26940,0x7390858b6bdf5edf5fc2d89854a3db18c9ebc43b,6,"[""Twitter"",""Google"",""Github"",""Discord"",""SnapshotVotesProvider"",""ZkSync""]",
26941,0x2993e1d02b11377f44455aedc618c705acbb0591,15,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#25"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#100"",""GitcoinContributorStatistics#totalContributionAmountGte#1000"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Github"",""Discord"",""POAP"",""ZkSync""]",
26942,0x4351b28c70fd7ca621e0fa9a977ec58ee89d2e81,20,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Twitter"",""TwitterTweetGT10"",""Google"",""Github"",""Facebook"",""FacebookProfilePicture"",""Ens"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""Lens"",""ZkSync"",""Discord"",""Linkedin"",""gtcPossessionsGte#10""]",
26943,0x4e75e19249dfe7943fea0571844a8abe6faba210,7,"[""Twitter"",""Google"",""Discord"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Github""]",2022-10-26T16:37:09.154Z
26944,0xa10b2e170fc486df4f4973ee656b374976732560,0,,
26945,0x7a3db2216e76ea8bd880cf6df0924a3b2424cd8a,4,"[""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
26946,0xa74a0a75e508097a7f2e6263797721ce37b32009,0,,
26947,0x12ed17d0061c89362a1fd0ba9aa960d68b97bd79,13,"[""Google"",""Ens"",""Github"",""ZkSync"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""POAP"",""TwitterFollowerGT100"",""TwitterTweetGT10"",""Twitter"",""Discord""]",
26948,0x9cd4033fb0445efddddaa6413ddf550332747e7d,1,"[""Github""]",
26949,0xb21cd88fb2869db17eadad424d65e8498821bbeb,9,"[""ZkSync"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Lens"",""Ens"",""NFT"",""Facebook"",""FacebookProfilePicture"",""Github""]",2022-09-21T21:52:38.965Z
26950,0x8c1abf1779480b184d1f5cbb2358396c35729924,0,,
26951,0xaccf0b172f0c49a8c0c43db7c95c103da747aab2,0,,
26952,0x3d7f6f1a6a4e7e9c39ec0c34d095f107cb98fd51,0,,
26953,0x0e3c985db8dd6def525e297352e0b10fceaf8332,0,,
26954,0xeed99e93e073c092131c245c3fda23781563d67d,0,,
26955,0x8893bef5407d5c625478bb48347aacc6b6d157d5,0,,
26956,0xdc4c44943bfbc9f87d0f1fe11d69a4b814d3608c,14,"[""TwitterFollowerGT100"",""TwitterTweetGT10"",""Twitter"",""Brightid"",""Ens"",""POAP"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""Lens"",""NFT"",""SnapshotVotesProvider"",""Discord"",""Github""]",
26957,0x16a7da59d6328d9e765831cf9d026e0f27de71d3,12,"[""TwitterTweetGT10"",""Twitter"",""Discord"",""ZkSync"",""NFT"",""Google"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Github"",""Linkedin"",""Facebook"",""FacebookProfilePicture""]",
26958,0x9bd355a8cf453b0e8c154e489640a4e73d00f762,0,,
26959,0x92de941c9083022774d454b58dac42dd76eb1ec7,0,,
26960,0x048cfe86325ecb012e4cc05495683e229eaca7ad,0,,
26961,0x172b6e023c25a1962129177f18d5b5dce441e8e6,0,,
26962,0x9ac1ca68a7043e4633a754d4b7fb4ab9131f972b,5,"[""TwitterFollowerGT100"",""TwitterTweetGT10"",""Twitter"",""Google"",""Discord""]",
26963,0x54be3d810c2e1dd770870d1b9b03bdc43f198868,0,,
26964,0x19bf5087f56f0aa58573f16df8bc10317dee22ad,0,,
26965,0xb086ff01a395cc817f31a15dc5446c11e741d085,0,,
26966,0xeacf16b7757a9f56aed5c4c187016b920901033e,0,,
26967,0x6e0a064722656d7921295bcfa3bd76225dafc9b7,5,"[""Discord"",""Github"",""Twitter"",""TwitterTweetGT10"",""Google""]",
26968,0x8b4a2e58b4718d4dfd1ce2e0c8e76b6bccaa6ce8,0,,
26969,0xbaf91f2b5e9585af1d3296d6a788cc5b89f79ec3,10,"[""Twitter"",""TwitterFollowerGT100"",""TwitterTweetGT10"",""Google"",""Github"",""Discord"",""POAP"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
26970,0xff703ebb19c1a4e27ba14e8d7538fc113ca5f906,0,,
26971,0x2e604e03d0b90e8aa058bb8bb6313e749606832c,0,,
26972,0xb46796e1023e5e69e5667885a119b79ddf859f0d,0,,
26973,0x173a5409be101148e29e2c98e7cf1e78c918b1e0,0,,
26974,0xcf2b800b0144e0fcdc192053b353bcbb5f36010e,0,,
26975,0xe730c994287cdb0e1935997c7753103b6de6d9f3,0,,
26976,0x37576c9ddeedf98dbb7bc0b7808425afda93d0c5,0,,
26977,0xf67e685fe09fba742a6e38bd1f4194038200b1f3,0,,
26978,0x2de3bbb0753d482eed92fdd24ade8f3bf8f3be10,0,,
26979,0x8c1327257fa5e243fb6360cd366eecb5c8a22baf,0,,
26980,0x65337c9b5ea8fc6a06a70c2105bbb118944065a6,0,,
26981,0x5d667b4355099194ed647c0ed2cef6ffe3f64106,3,"[""Twitter"",""Discord"",""NFT""]",2022-11-18T17:24:19.062Z
26982,0xd3de6d39b49110c9d5042410b072048ff2c170ed,8,"[""Twitter"",""TwitterTweetGT10"",""Ens"",""Google"",""Discord"",""SnapshotVotesProvider"",""GnosisSafe"",""ZkSync""]",
26983,0x3470900435084182002ef677df2c52708f933ebd,0,,
26984,0x06e1291fb4c7ffb2766291fe769217690c050958,0,,
26985,0xe8bdc6b72fc12c3607b5c9f023d044a3e74d6206,0,,
26986,0x70fdd5a8527f140f67c886fb7b592a3b6dafb91b,12,"[""Google"",""Twitter"",""Discord"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync"",""Facebook"",""Github"",""GnosisSafe"",""POAP""]",
26987,0xc9ae3627a5d7c53387123006129ba2de915959ba,0,,
26988,0x159cc3c20af68e820813f28916b05d78959adaba,0,,
26989,0x091b95324525ca0903d0923f4fc213df586491d0,5,"[""NFT"",""ZkSync"",""Twitter"",""TwitterTweetGT10"",""Discord""]",2022-11-20T11:46:28.846Z
26990,0x57826cfddbbe603722459652cccd751c8fdcda1f,12,"[""Google"",""Twitter"",""Discord"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""Linkedin"",""Facebook"",""ZkSync"",""POAP"",""GnosisSafe""]",
26991,0xf7fa0cce831e7dcc935a57ce12f60c9375828a5a,0,,
26992,0x92fc30064c3623866dc2654cacce606d8342773d,0,,
26993,0x2ae4e411b82dd9944fd90b27fa0338e0003a8ca7,0,,
26994,0x5017c9a6417b069c63a50bf623c5f09511997c79,0,,
26995,0x7a85e31f56019fd06d22a09e1c761f91d516e462,0,,
26996,0xf024f482129d1b007477e4b99be600f33774821f,0,,
26997,0x4d58d36e46cf9af14e416061fe5d0074780b4099,12,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""Ens"",""Brightid"",""POAP"",""Github"",""Lens"",""ZkSync"",""NFT"",""Facebook""]",
26998,0x9f279fa71319282d12e15162e75e5a451161dac7,0,,
26999,0x7efee171ed6e9fd40dff6d7beaeba006d05ba559,0,,
27000,0x9cf9848953dd9a5bc9877846df2184620d246ac3,3,"[""Twitter"",""Discord"",""Github""]",
27001,0xbf124f5435224aabe22b9ac297c7e97d806dca3c,0,,
27002,0xa94b40c53432f0576e64873ce1cead1aae62fc90,21,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#numGrantsContributeToGte#25"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#100"",""GitcoinContributorStatistics#totalContributionAmountGte#1000"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Ens"",""POAP"",""Discord"",""ethPossessionsGte#1"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""ZkSync"",""Lens""]",2022-10-31T22:32:25.620Z
27003,0x7036f289a02e9ec81d2cdc2231be6ef60cfda014,13,"[""Ens"",""Brightid"",""ZkSync"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""SnapshotVotesProvider"",""Linkedin"",""POAP"",""Facebook"",""FacebookProfilePicture"",""Google""]",
27004,0x8bb7877662c9c785d775640a18bc6eec27eeacbc,10,"[""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""Twitter"",""TwitterTweetGT10"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync""]",
27005,0x06ace69d7880fb6bb1a59508845c7490e3b268ad,0,,
27006,0x41b0b75802b25fbc14e0157f9341473843c28e1e,0,,
27007,0xbc9ac2a0b7d165e4ab0c1bab0878eba229023f92,16,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Ens"",""POAP"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync"",""GnosisSafe"",""Lens"",""NFT"",""Google"",""Github"",""Facebook""]",2022-06-20T13:08:35.878Z
27008,0xcbe8ef9957d0f34f732c8148311309a261f3cd36,0,,
27009,0x991eeea3bc88f5af8574296bcbf85764054e9773,0,,
27010,0x545c83e60bdc60cbc6357c33d817b4ba6ff832a9,17,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""TwitterFollowerGT500"",""TwitterFollowerGTE1000"",""Ens"",""Discord"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""Lens"",""ZkSync"",""NFT"",""Google"",""Linkedin"",""Github"",""POAP""]",
27011,0xcd0eb64a1d58c77f824108c9aa0439060ccdf5b4,0,,
27012,0x2f9ef19cbc122479ff12758fc848b6eb29cc502d,10,"[""Twitter"",""TwitterTweetGT10"",""Google"",""Discord"",""NFT"",""Facebook"",""FacebookProfilePicture"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
27013,0xc38d3fc47a5017fc2d682642d0f8f9f00c2d9d15,0,,
27014,0x15156cc6728814ae7d78bc8beb6e7ba9da3398d2,0,,
27015,0x3659751b8c9acfd52656be5f97bcbf675ce48480,0,,
27016,0x0691d0fac697d85f99e41057108f6b4f4c4091ec,13,"[""FiveOrMoreGithubRepos"",""FacebookProfilePicture"",""TwitterTweetGT10"",""Google"",""POAP"",""Discord"",""Linkedin"",""SnapshotVotesProvider"",""ZkSync"",""NFT"",""ethPossessionsGte#1"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
27017,0x13013b5f91853b9de4cd98433773faf9730dffa3,0,,
27018,0x3e7237c0f9288599ff665f6cf789b582ec9650eb,,,
27019,0x6b0125f1356c12fc4cee7e941e03a7bd5b4c8100,17,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""gtcPossessionsGte#10"",""Google"",""Github"",""Facebook"",""FacebookProfilePicture"",""Ens"",""Discord"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""NFT"",""ZkSync"",""GnosisSafe""]",
27020,0xe672a134268fc48882519f9981ac6730c8f65133,0,,
27021,0xb4d79373e02af90f19b37db72fa257a9a298278c,0,,
27022,0x8b104344f397afc33ee55c743a0fbd7d956201cd,0,,
27023,0x88008dc34015c486b2367195af62f3bb64a685fd,12,"[""Lens"",""ZkSync"",""NFT"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Ens"",""Brightid"",""Github"",""Twitter"",""TwitterTweetGT10"",""Discord""]",
27024,0x6f831daf79f6612fe816e5e2f02b2fb76f0b37d3,0,,
27025,0x119550f5440bcc928d45099348f8a68fc45f1eb7,0,,
27026,0x26d5091bf8353f4553dff080d6687d434dfb6408,6,"[""Github"",""Lens"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""Discord""]",2022-09-13T07:03:30.214Z
27027,0xb47f278b2a22f48d3b4a13e198b496273e88a8f0,0,,
27028,0x4d68c89a5a8cde4f19dd0e45b977254a343ffc68,0,,
27029,0x7636c265ae812bdeccc6f5f696e84a37788e0ab9,0,,
27030,0xc9bfaebe4baa9045b06ddaa1e5fecf274467dcb6,0,,
27031,0x8c207478542a5f39afe8f15450826353e9c1e42e,3,"[""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider""]",
27032,0xe746db07d2b4babf5f2051d40987b7278414192f,0,,
27033,0x632f8b12e340651105957dfcc8c17359c4a16f50,0,,
27034,0x702f5a3f5afc85375fe6706258f9470dd4e0062d,0,,
27035,0x140d2675a9e1683b8c46912141676e5febcc026b,10,"[""Twitter"",""TwitterTweetGT10"",""Discord"",""ZkSync"",""Google"",""Github"",""POAP"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT""]",
27036,0xe3c6796cde20e4e98590186e0b474eaa54915806,0,,
27037,0x3bc1d93eeb13817b22a6f8723879239497aab388,0,,
27038,0xe70586fd3efc2f5975d97cb26245726ace0b8d05,0,,
27039,0x12a3f6cade82bf9175f5bb4073462d5da40832db,0,,
27040,0xb3ac85ba885443fcb6b54440bdfa7110cab8ca73,0,,
27041,0xdaf45073a54cf4afc3122bf39d26e9620192f1b4,0,,
27042,0xf1c9209a429365851cc46655a390d5c82ca874b7,0,,
27043,0xead2d3cde67de62d22b46407dd05a40250da9180,0,,
27044,0x3429a24eb4cccb9c3b56cb9000a45bbdc25e2530,0,,
27045,0xbabadeda6ae86c69564a61a45b26da3cc39c6b9a,6,"[""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync"",""SnapshotVotesProvider"",""gtcPossessionsGte#10"",""Discord""]",
27046,0xff226d7a53caca5f5bf3681c44ca3a57df8a3692,7,"[""Discord"",""Facebook"",""Google"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Github""]",2022-10-24T07:47:03.586Z
27047,0x569dd6e8591c0d5ac3950efdd4ed049e75b16d61,0,,
27048,0x5ebf6aafe796de90050f8e9a72f0c3e34ef0f537,3,"[""Twitter"",""Discord"",""Github""]",
27049,0xad2a6e4e87af9aae53453051de96982e0cd27831,4,"[""Github"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""ZkSync""]",
27050,0x5fca704a38c0d8629be3a2830a3def4f39c1e07a,0,,
27051,0x2704b75cf050a5d556ebc541f1417db12a035212,0,,
27052,0x51d79993fb77218904c08c4f68199857e5f64b15,0,,
27053,0x0124fd98566fb966d118bfb70650cac960dd6c2c,0,,
27054,0xd3b7d1833bca3c742e1e960634868994245a9147,0,,
27055,0xe705419ecaccaffdde8692265baf1caa60470d2f,15,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Github"",""Ens"",""POAP"",""Discord"",""SnapshotVotesProvider"",""Lens"",""GnosisSafe"",""NFT"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""Linkedin""]",
27056,0x004c7aefa75d3289d282c206f9076975c42b51fa,0,,
27057,0x6f05ba43673b5f9de00ba7d04ff4fb68d5152583,0,,
27058,0xff4c6ef161247d16b645580e56422ad6e2a94424,0,,
27059,0xae0d4dc84c2732fb8caece859ccabcfabf32e68f,0,,
27060,0xf390b67f0e6d5cd1006bc5427ea0cddbabaabf84,14,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Facebook"",""FacebookProfilePicture"",""SnapshotVotesProvider"",""Discord"",""Github"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""ZkSync""]",
27061,0xe16abd5205ad67a9369524f530d3acdb7dda6618,7,"[""Lens"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Google"",""ZkSync""]",
27062,0xd5f0aa329a59570784a2e6cc8bab56324a783481,7,"[""Google"",""Github"",""Discord"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""ZkSync"",""NFT""]",
27063,0x65d0f841971e2354beda0a0d2e95fb486d58d61d,0,,
27064,0xe47f7f8e61709cb13ed6d7328c9d4e83ba22f2fe,0,,
27065,0x0150c608a25176c08d9bc8b43d0dc64e4c9f4a58,11,"[""Github"",""POAP"",""Discord"",""Facebook"",""FacebookProfilePicture"",""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""EthGTEOneTxnProvider"",""NFT""]",
27066,0xd95f9cd274070fbea8d4d5d33a2e7bf40eebb389,16,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""Google"",""Github"",""Ens"",""Linkedin"",""Discord"",""ZkSync"",""Facebook"",""FacebookProfilePicture"",""SnapshotVotesProvider"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT"",""Brightid""]",
27067,0x884c0d4c7ace1d9bf8593cb7a1525a7a91101c5a,8,"[""NFT"",""EthGTEOneTxnProvider"",""POAP"",""Ens"",""Discord"",""Twitter"",""TwitterTweetGT10"",""SnapshotVotesProvider""]",
27068,0xdf8aab0823d0f864eac12cbdcd802262153e2cb8,6,"[""Twitter"",""Discord"",""SnapshotVotesProvider"",""Github"",""EthGTEOneTxnProvider"",""ZkSync""]",2022-11-22T17:53:52.360Z
27069,0x28942ed354046ecb633b82a6c68492055bd3330a,0,,
27070,0xe0f439cb1c5de87611ccf247e58de0ed005b5336,11,"[""gtcPossessionsGte#10"",""TwitterTweetGT10"",""Google"",""Github"",""Discord"",""POAP"",""NFT"",""EthGTEOneTxnProvider"",""SnapshotVotesProvider"",""Facebook"",""FacebookProfilePicture""]",
27071,0xe07209375c378ea737a74c15d3b3b695b3004e77,0,,
27072,0x053bce4aa21eae22fc9ca2a64db02ae8dc9bf903,0,,
27073,0x1845e7d10e9db3749ca34677254e305a834b8458,19,"[""Twitter"",""TwitterTweetGT10"",""TwitterFollowerGT100"",""SnapshotVotesProvider"",""Github"",""Facebook"",""Google"",""GitcoinContributorStatistics#numGrantsContributeToGte#1"",""GitcoinContributorStatistics#numGrantsContributeToGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#10"",""GitcoinContributorStatistics#totalContributionAmountGte#100"",""GitcoinContributorStatistics#numGr14ContributionsGte#1"",""GitcoinContributorStatistics#numRoundsContributedToGte#1"",""Discord"",""ZkSync"",""Linkedin"",""FirstEthTxnProvider"",""EthGTEOneTxnProvider"",""NFT""]",
27074,0x6a8d2a9c4f7afce18d0d6cfe7ff2049c0b054762,0,,
27075,0x411136ea112954d07a5808b5a6e8639c6a46f1fb,0,,
27076,0x8027c42cf01471881a88ddaceb55e09e46979a57,0,,
27077,0xb73c4e799ab09d3460edf6314c56a5d8a85b7767,0,,
27078,0x1a46a7ee49aaffe054bff47043a3489adee630f3,0,,
